"customer_id","revenue","most_recent_visit","number_of_orders","recency_days"
364,1104,2006-10-19,11,74
36643,445,2006-06-18,7,197
7193,1048,2006-10-21,14,72
20144,506,2006-01-11,6,355
2399,301,2006-02-04,5,331
31353,424,2006-04-17,6,259
2066,782,2006-10-12,7,81
38173,1311,2006-07-18,14,167
35318,1027,2006-06-30,11,185
31756,1542,2006-10-18,15,75
2988,1537,2006-08-04,13,150
76,858,2006-11-15,7,47
38677,958,2006-07-24,11,161
22950,1272,2006-07-15,12,170
36996,529,2006-09-04,7,119
28702,609,2006-11-19,9,43
30639,878,2006-08-17,9,137
28812,1255,2006-10-15,11,78
26818,1079,2005-08-02,10,517
6960,558,2006-05-03,7,243
36817,843,2006-05-22,12,224
31085,623,2006-09-24,7,99
29034,934,2006-01-13,11,353
17430,967,2006-06-24,10,191
9884,882,2006-10-03,10,90
8884,387,2006-04-13,4,263
32242,842,2006-10-14,10,79
38955,1073,2006-09-30,8,93
31627,1031,2005-08-29,11,490
10247,409,2005-08-09,6,510
32750,531,2006-07-24,5,161
30330,731,2006-12-26,10,6
20069,797,2006-08-24,10,130
24872,1559,2006-09-01,13,122
14684,676,2006-04-21,7,255
15632,773,2006-11-30,9,32
38467,634,2005-12-24,6,373
12130,373,2006-12-04,5,28
33840,598,2005-07-10,4,540
19529,814,2006-11-26,11,36
31438,942,2006-11-27,8,35
18588,897,2006-07-15,9,170
400,1050,2006-09-21,11,102
20643,1852,2006-09-30,16,93
13504,671,2006-08-12,7,142
25186,1284,2006-02-14,13,321
14371,393,2006-12-17,4,15
11804,1772,2006-11-27,18,35
6806,1231,2006-10-29,9,64
33208,700,2006-11-13,7,49
7185,1005,2006-12-05,13,27
7046,907,2005-11-10,9,417
3671,1370,2006-06-05,15,210
8705,696,2005-12-31,7,366
17553,456,2006-10-19,6,74
24797,1626,2006-10-26,16,67
13079,1048,2006-11-24,13,38
26564,681,2006-09-05,7,118
4448,879,2005-10-24,7,434
23056,458,2005-11-10,7,417
38698,1334,2006-06-19,16,196
35526,1426,2006-10-25,15,68
29556,719,2006-06-24,9,191
4428,883,2006-07-14,11,171
5066,784,2006-07-06,9,179
359,981,2006-06-02,11,213
6226,626,2006-09-05,6,118
25118,466,2006-01-03,5,363
10875,1234,2006-06-10,12,205
1530,908,2006-07-01,11,184
26270,1387,2006-09-28,11,95
29699,897,2006-09-30,11,93
3014,824,2005-11-23,8,404
26716,605,2006-12-10,6,22
27684,831,2006-07-11,12,174
15756,1301,2006-06-16,13,199
29541,1382,2006-07-04,13,181
33383,1095,2006-09-10,13,113
38995,712,2006-12-09,7,23
2660,515,2006-04-12,8,264
17813,868,2006-04-08,7,268
20689,1073,2005-12-18,11,379
10333,1191,2006-08-15,12,139
20668,1263,2006-10-22,12,71
38154,1131,2006-09-28,13,95
9487,1316,2006-03-02,12,305
35316,260,2006-01-20,5,346
9585,648,2006-05-01,6,245
9595,1025,2006-07-01,10,184
34254,1189,2006-07-15,10,170
12902,371,2006-06-19,5,196
8704,1410,2006-10-13,12,80
37400,602,2006-10-26,7,67
23118,1143,2006-02-26,10,309
30694,599,2006-10-11,11,82
36257,600,2005-06-13,6,567
36289,719,2006-02-27,7,308
3281,701,2006-10-24,5,69
36308,612,2006-05-07,7,239
18083,1149,2006-08-31,12,123
27228,824,2006-03-31,8,276
24098,991,2006-10-25,10,68
20634,823,2005-07-27,7,523
39451,929,2006-06-11,16,204
34814,1307,2006-08-26,11,128
501,557,2006-09-23,6,100
33973,1280,2006-06-17,12,198
5020,1127,2006-03-07,14,300
36712,1260,2006-09-05,9,118
5363,629,2005-10-11,8,447
27060,975,2006-05-29,8,217
27676,867,2006-05-28,8,218
16649,1375,2006-12-19,13,13
29454,1851,2006-06-21,18,194
16895,1141,2006-06-02,14,213
3724,919,2006-11-13,9,49
8001,1384,2005-10-13,12,445
23358,1143,2006-10-16,9,77
4386,914,2006-09-08,9,115
6025,775,2006-11-24,7,38
11990,656,2006-07-31,8,154
23360,1232,2006-11-16,14,46
7826,531,2006-12-21,8,11
39653,490,2006-05-23,7,223
27970,519,2006-10-30,10,63
15400,1111,2006-09-28,11,95
39534,636,2006-02-23,6,312
29183,831,2006-08-25,10,129
28071,1338,2006-08-29,15,125
33319,616,2006-08-08,6,146
16055,1011,2006-03-27,12,280
39457,1144,2006-03-21,13,286
25100,888,2006-06-22,9,193
16120,946,2006-08-27,13,127
19967,1141,2006-05-04,11,242
3877,1132,2006-10-08,12,85
16092,1397,2006-07-07,13,178
32056,692,2006-09-15,9,108
22831,973,2006-07-22,9,163
35603,855,2006-08-08,10,146
3248,1278,2005-09-18,12,470
12175,607,2005-08-06,6,513
4903,1613,2006-09-16,16,107
22371,816,2006-07-04,10,181
4294,897,2006-06-18,10,197
22203,348,2006-10-13,7,80
21576,1592,2006-08-27,20,127
16588,1571,2006-08-06,14,148
3816,1544,2006-03-12,12,295
36777,1426,2006-07-20,12,165
27325,835,2006-10-06,8,87
38030,1465,2006-02-25,15,310
17241,535,2006-10-02,8,91
23311,1223,2006-09-15,10,108
29529,1212,2006-07-01,14,184
8083,667,2006-08-29,6,125
37137,868,2006-12-09,11,23
17663,1240,2006-11-04,12,58
994,549,2006-10-04,8,89
26307,1003,2006-03-08,8,299
7765,811,2006-03-09,9,298
5641,868,2005-10-25,10,433
14228,857,2006-07-31,10,154
5584,819,2006-11-18,10,44
34766,1406,2006-12-17,12,15
776,895,2006-08-30,9,124
32492,564,2006-11-20,5,42
35529,904,2006-08-01,9,153
21254,569,2005-09-30,7,458
10580,1106,2006-04-27,12,249
10559,926,2006-09-08,8,115
4604,1914,2006-09-23,18,100
7616,1021,2006-09-23,7,100
26288,588,2006-07-22,7,163
3521,723,2006-08-17,7,137
28409,340,2005-11-05,4,422
33065,710,2005-12-21,9,376
17988,991,2006-03-25,9,282
36921,483,2005-09-05,6,483
23764,771,2005-10-01,9,457
6074,801,2006-07-01,13,184
21467,1086,2006-12-06,13,26
21421,176,2006-04-20,3,256
3260,1064,2006-09-26,11,97
22026,618,2006-12-18,8,14
21164,1122,2006-11-10,11,52
20315,621,2006-08-20,7,134
25908,731,2005-10-12,9,446
31512,1048,2005-11-03,9,424
38589,1195,2006-04-29,9,247
35852,769,2006-10-18,11,75
14417,1213,2006-09-27,11,96
3929,499,2006-06-19,7,196
16824,670,2006-07-06,8,179
4234,1150,2006-10-12,10,81
33759,721,2006-09-25,13,98
14714,893,2006-04-28,12,248
4995,677,2006-06-23,9,192
12034,1082,2006-07-09,10,176
21882,696,2006-05-17,9,229
39598,1875,2006-08-19,14,135
26344,953,2006-10-18,7,75
5297,1199,2006-10-12,10,81
13878,1365,2006-09-25,13,98
8848,569,2006-04-15,9,261
11460,540,2006-01-10,6,356
9339,290,2006-07-25,5,160
24622,1283,2006-06-26,11,189
8401,876,2006-10-25,10,68
29117,1206,2006-04-09,15,267
14637,721,2006-07-07,11,178
16822,791,2006-07-05,10,180
38272,728,2005-11-02,10,425
10650,942,2006-11-17,9,45
22486,1097,2006-05-16,10,230
27111,536,2006-04-10,6,266
32489,1081,2006-11-29,8,33
25553,629,2006-07-17,8,168
38891,763,2006-07-01,7,184
2902,629,2005-12-16,9,381
22137,1186,2006-08-12,11,142
16279,669,2005-11-29,7,398
7526,1165,2006-08-13,9,141
16238,417,2006-07-14,4,171
21479,272,2006-06-25,4,190
29635,389,2006-03-22,4,285
13912,841,2006-09-25,12,98
38316,561,2006-09-02,5,121
16023,1426,2006-03-26,15,281
15444,962,2006-08-13,10,141
37085,931,2006-08-31,11,123
617,667,2005-10-27,9,431
38896,650,2006-02-18,8,317
16681,1631,2006-12-09,15,23
34448,1252,2006-10-02,12,91
26993,1192,2006-11-06,12,56
7628,948,2006-02-16,9,319
593,1345,2006-05-10,10,236
35363,1186,2006-06-25,11,190
7399,855,2006-09-20,9,103
6649,745,2006-07-14,7,171
19020,893,2006-11-12,11,50
1018,775,2006-11-16,11,46
36251,1018,2006-08-01,9,153
18708,1166,2006-07-06,11,179
13298,1285,2006-08-09,12,145
26913,1027,2005-11-02,9,425
769,753,2006-09-06,8,117
29787,1613,2006-08-26,14,128
26797,1039,2005-09-23,10,465
2567,1449,2006-06-19,12,196
26586,1015,2006-04-30,8,246
12899,1509,2006-12-05,19,27
14571,1086,2006-10-02,15,91
20410,1461,2006-09-17,14,106
5588,1016,2006-05-08,9,238
4885,833,2006-03-18,10,289
15677,1343,2006-08-03,14,151
33333,1029,2006-09-17,13,106
10120,745,2006-09-26,9,97
37087,740,2006-06-27,7,188
2188,1495,2006-09-27,13,96
31275,616,2006-08-01,8,153
9927,952,2006-08-04,12,150
20012,301,2006-12-28,5,4
22666,1744,2006-02-02,17,333
38596,1244,2006-03-21,13,286
30187,513,2006-11-05,4,57
2370,1039,2006-09-17,12,106
38681,1609,2006-07-06,15,179
28234,798,2006-09-10,9,113
26685,633,2006-06-11,6,204
23863,653,2006-07-07,7,178
35657,1525,2006-08-16,12,138
9615,730,2006-12-06,7,26
30890,1009,2006-03-24,9,283
5100,918,2005-07-20,6,530
16980,1321,2006-05-29,12,217
2221,549,2006-03-18,5,289
17238,1714,2006-08-07,13,147
5605,162,2005-07-04,2,546
2117,686,2005-11-17,8,410
34213,799,2006-09-10,9,113
23723,733,2006-05-31,11,215
19655,1820,2006-11-26,16,36
33669,385,2006-06-03,7,212
9594,1309,2006-07-15,12,170
28512,1019,2006-08-26,12,128
22990,1375,2006-06-03,13,212
26409,646,2006-08-26,9,128
3128,749,2006-10-03,8,90
20875,644,2006-05-31,5,215
25661,429,2005-04-14,5,627
25926,820,2006-07-30,9,155
27677,607,2005-10-23,7,435
35241,1649,2006-06-24,17,191
4118,1358,2006-09-30,14,93
27616,617,2006-12-12,8,20
5229,859,2006-01-31,9,335
19493,694,2006-07-14,9,171
38563,1141,2006-11-20,11,42
28645,502,2006-10-03,4,90
38540,1178,2006-09-02,14,121
3114,1037,2006-10-07,12,86
23263,1814,2006-10-20,19,73
35927,779,2006-03-28,8,279
22911,553,2006-06-08,5,207
38840,521,2006-10-01,5,92
30484,1392,2006-11-06,12,56
23721,1104,2006-10-31,11,62
22080,1014,2006-08-21,11,133
28082,1160,2006-08-23,12,131
13174,796,2005-09-14,7,474
28596,1226,2006-10-06,12,87
25805,1078,2005-11-05,12,422
25245,877,2005-12-30,10,367
2192,372,2006-05-28,5,218
27312,1005,2006-08-30,11,124
37500,696,2006-10-10,7,83
11987,1130,2006-02-07,10,328
393,784,2006-01-07,10,359
4658,1587,2006-08-23,15,131
32097,1381,2006-11-14,13,48
23656,1281,2006-06-08,12,207
18822,891,2006-10-25,10,68
35346,552,2005-09-11,6,477
4518,1875,2006-09-26,17,97
12780,672,2006-02-01,9,334
31488,1035,2006-07-05,12,180
11915,737,2006-08-22,9,132
27658,1600,2006-09-13,14,110
6869,626,2006-08-07,7,147
8980,620,2006-03-18,8,289
19632,1455,2006-11-06,12,56
4079,629,2006-07-28,6,157
21883,414,2006-02-15,5,320
6726,695,2005-10-13,8,445
4416,1280,2006-05-28,10,218
16867,878,2006-08-28,9,126
4546,1008,2006-08-25,12,129
4436,846,2006-08-20,8,134
28881,1335,2006-10-16,12,77
204,890,2006-09-28,13,95
31234,692,2006-09-19,8,104
1747,710,2005-11-13,9,414
10408,762,2006-08-26,9,128
35668,513,2006-11-07,7,55
29197,790,2005-08-27,9,492
5310,890,2006-11-11,10,51
5185,1205,2006-11-08,12,54
18737,1139,2006-09-16,14,107
25708,1030,2006-04-25,10,251
27349,1290,2006-08-07,13,147
28781,1085,2006-10-21,11,72
19912,1385,2006-12-04,15,28
39456,932,2006-11-10,15,52
25615,1161,2006-01-17,10,349
37838,663,2006-12-08,8,24
19307,1475,2006-10-26,11,67
11110,487,2006-09-04,7,119
33871,801,2006-07-04,9,181
1151,1017,2005-12-03,12,394
23223,785,2006-03-15,10,292
13086,808,2005-08-05,9,514
19319,1255,2006-11-17,15,45
20915,811,2006-04-09,8,267
27519,206,2006-02-06,4,329
10440,953,2006-07-24,8,161
32285,1791,2006-10-29,16,64
31479,811,2006-06-20,9,195
34144,840,2006-07-10,10,175
10964,698,2006-11-03,11,59
13514,1011,2006-06-19,11,196
21433,638,2006-06-11,5,204
15831,1698,2006-08-05,14,149
38668,814,2006-05-02,8,244
38171,1018,2006-10-07,12,86
19398,916,2006-08-02,9,152
17047,1097,2006-10-04,11,89
13437,493,2005-09-03,9,485
13577,930,2006-09-25,10,98
3826,1533,2006-09-12,15,111
32122,1562,2006-08-01,15,153
24985,332,2006-06-13,5,202
1583,683,2006-07-14,8,171
26388,1613,2006-07-26,12,159
34234,401,2005-06-08,5,572
2945,844,2006-03-15,9,292
12995,264,2006-10-31,5,62
6408,1267,2006-07-01,12,184
20300,880,2005-12-23,9,374
14403,315,2005-07-29,3,521
7957,1302,2006-07-09,13,176
5493,1560,2006-09-30,15,93
22922,1277,2006-12-01,12,31
16610,1097,2006-12-02,12,30
10050,659,2006-06-15,7,200
19919,1206,2006-12-16,13,16
22198,1548,2006-05-13,13,233
35477,911,2006-09-16,9,107
26230,706,2006-01-09,7,357
37605,629,2006-10-10,8,83
18788,938,2006-08-29,12,125
20125,1049,2006-07-20,10,165
36686,759,2006-09-06,10,117
13444,422,2006-03-21,4,286
32165,1265,2006-09-17,13,106
8518,719,2006-09-05,6,118
21353,1287,2006-07-21,15,164
17976,1105,2006-05-15,11,231
16243,1173,2006-10-09,12,84
2277,172,2005-08-03,4,516
36279,1026,2006-10-04,12,89
33337,258,2006-11-30,5,32
14675,1109,2006-08-18,14,136
27792,962,2006-06-23,8,192
12845,640,2006-11-19,5,43
19653,1606,2006-08-27,15,127
29806,576,2006-09-06,8,117
25510,1038,2006-08-05,13,149
15334,1117,2006-12-22,11,10
7209,235,2006-11-10,4,52
7571,1426,2006-08-29,12,125
17695,793,2006-04-19,7,257
16483,571,2005-12-14,7,383
22624,1161,2006-09-01,12,122
35397,755,2006-04-20,9,256
243,1449,2006-11-07,15,55
16658,498,2006-07-18,6,167
13313,571,2006-04-15,6,261
34567,1254,2006-07-27,9,158
24778,1180,2006-10-08,14,85
21924,1666,2006-10-09,18,84
31012,817,2006-04-14,8,262
9421,1405,2006-11-22,12,40
5921,507,2005-09-28,6,460
26360,837,2005-12-20,8,377
26633,423,2006-06-16,4,199
22595,911,2005-07-28,8,522
17631,368,2006-06-21,4,194
9239,1010,2006-10-24,11,69
2999,618,2005-10-06,6,452
14633,1203,2006-10-25,16,68
4807,914,2006-10-14,10,79
39898,868,2006-10-02,10,91
34355,1027,2006-12-21,9,11
25629,1633,2006-09-24,15,99
13802,1055,2006-08-25,10,129
5189,849,2006-08-11,10,143
3330,1562,2006-10-28,16,65
11519,1033,2006-07-13,15,172
1340,481,2006-12-06,7,26
5547,1043,2006-03-10,15,297
39709,1184,2006-11-21,11,41
39735,738,2006-07-15,9,170
39788,750,2005-07-22,12,528
33662,681,2006-12-16,7,16
17161,464,2006-01-04,6,362
31460,1448,2006-08-11,16,143
26458,572,2006-04-08,5,268
31035,303,2006-05-21,6,225
413,1183,2006-10-28,11,65
10418,801,2006-03-08,12,299
19758,653,2006-10-03,8,90
36790,1040,2005-12-30,9,367
30909,773,2006-06-09,8,206
36453,959,2006-09-30,10,93
18817,289,2006-08-03,3,151
16487,734,2006-07-31,7,154
29566,777,2006-11-02,8,60
22388,1054,2006-09-06,10,117
25778,597,2006-10-11,8,82
3689,1298,2006-08-06,11,148
4932,1425,2006-10-24,15,69
5423,720,2006-07-01,9,184
31366,688,2006-11-22,6,40
19278,912,2006-07-21,9,164
5119,819,2006-08-09,9,145
20284,855,2006-07-19,7,166
31415,1660,2006-08-24,16,130
32530,1123,2006-08-24,9,130
26465,859,2006-10-27,11,66
37912,1112,2006-10-01,16,92
12344,768,2006-12-18,7,14
18244,472,2005-09-02,4,486
10906,862,2006-08-11,10,143
27379,684,2006-11-22,7,40
14570,1200,2006-06-25,15,190
18284,679,2006-04-04,7,272
32891,389,2006-09-09,6,114
15530,520,2006-10-23,7,70
8120,759,2006-10-03,5,90
34752,554,2005-12-11,8,386
11464,1315,2006-11-11,11,51
5523,1266,2006-09-21,15,102
27044,726,2006-08-25,11,129
28005,1622,2006-10-07,14,86
37077,1027,2006-01-16,12,350
11026,1726,2006-12-06,14,26
11050,710,2006-08-12,8,142
461,987,2006-10-29,11,64
6096,911,2006-09-12,8,111
8156,1368,2006-08-05,14,149
37944,1426,2006-04-11,14,265
2943,561,2006-03-31,6,276
38420,1299,2006-04-19,11,257
39975,1332,2006-01-04,11,362
13800,821,2006-10-20,11,73
6120,1187,2006-07-26,12,159
39890,1011,2006-12-09,11,23
12568,489,2005-06-11,6,569
36555,1303,2006-10-03,12,90
5417,822,2006-02-21,8,314
8480,1051,2006-10-03,12,90
20488,692,2006-08-03,7,151
32015,1247,2006-03-29,14,278
26424,433,2006-06-23,8,192
35411,742,2006-05-14,8,232
16155,1521,2006-08-31,13,123
38187,560,2006-08-08,7,146
23871,440,2006-03-04,6,303
38753,1101,2005-11-19,11,408
28770,577,2006-07-18,6,167
23211,1094,2005-07-12,9,538
31742,1155,2006-08-09,12,145
6714,1296,2006-11-06,16,56
33276,1872,2006-11-05,17,57
17623,1631,2006-11-27,14,35
36714,835,2006-10-16,12,77
9198,1126,2006-08-12,13,142
25998,576,2006-02-27,7,308
34628,997,2006-12-27,10,5
32660,2048,2006-07-27,19,158
20424,1056,2006-07-16,12,169
16380,415,2006-10-25,8,68
39895,932,2006-12-13,9,19
9707,509,2006-04-02,5,274
18592,717,2006-10-18,7,75
14134,1212,2006-12-19,12,13
28726,1017,2006-07-27,10,158
15217,1049,2006-04-04,10,272
11555,1492,2006-11-04,14,58
18278,889,2006-10-09,10,84
26491,910,2006-10-13,10,80
33491,748,2006-05-07,9,239
26811,763,2006-09-10,8,113
12796,1132,2006-10-10,14,83
32672,843,2006-11-14,8,48
6315,416,2006-06-19,5,196
26012,681,2006-12-21,9,11
29194,1311,2006-05-27,13,219
6156,1022,2006-08-11,9,143
29837,937,2006-06-26,11,189
8033,1259,2006-02-28,13,307
915,1275,2006-09-03,14,120
38398,725,2006-07-01,6,184
31643,1899,2006-10-22,16,71
35642,791,2006-07-10,10,175
32327,1292,2006-11-12,11,50
17742,1249,2006-10-27,13,66
8010,498,2006-07-14,8,171
7778,1214,2006-10-13,14,80
10447,865,2006-11-13,8,49
39007,1319,2006-09-17,15,106
24749,1201,2006-05-08,12,238
9943,702,2005-10-22,7,436
29256,905,2006-03-25,9,282
9395,720,2006-07-08,9,177
24682,923,2005-07-01,8,549
4968,755,2006-05-03,7,243
3839,1640,2006-10-25,17,68
22044,912,2006-08-19,11,135
35035,1108,2006-10-10,13,83
3518,1542,2006-05-27,11,219
37306,746,2006-10-05,10,88
8976,1811,2006-08-22,14,132
18111,1369,2006-11-10,15,52
11418,700,2005-08-15,5,504
39062,1310,2006-12-12,16,20
16440,1084,2006-11-21,10,41
38878,2128,2006-08-05,22,149
30858,1036,2006-06-16,10,199
37531,897,2006-09-03,11,120
28536,1375,2006-08-15,12,139
18081,1057,2006-05-13,9,233
38912,2064,2006-06-30,19,185
21652,587,2006-10-14,8,79
36946,780,2006-10-22,10,71
6177,817,2006-05-24,7,222
23922,838,2006-01-09,9,357
21904,470,2006-12-20,6,12
6759,803,2006-11-28,7,34
37238,900,2006-09-05,8,118
19473,949,2006-05-17,9,229
31095,900,2006-08-30,9,124
6321,814,2006-01-10,9,356
7214,1161,2005-09-03,10,485
29266,420,2006-05-03,7,243
11885,968,2006-10-09,9,84
36830,1235,2006-10-18,10,75
5591,952,2005-12-28,8,369
12364,678,2006-05-26,7,220
27018,615,2006-05-23,7,223
19592,550,2006-08-26,10,128
33038,934,2006-10-09,11,84
20496,1098,2006-05-31,10,215
1367,631,2005-09-21,6,467
4467,726,2006-11-26,8,36
12644,510,2006-11-07,7,55
2891,1043,2006-05-24,10,222
3817,471,2006-05-12,6,234
35877,946,2006-11-16,10,46
10885,1062,2006-08-20,8,134
13093,1168,2006-04-25,11,251
28644,1462,2006-12-05,19,27
6253,1583,2006-03-11,12,296
22276,271,2006-12-02,4,30
1529,1189,2006-09-27,12,96
7334,695,2005-12-18,8,379
36547,618,2005-07-08,7,542
5191,892,2006-12-02,9,30
24229,1049,2006-09-20,10,103
3387,705,2006-06-11,8,204
26908,1176,2006-08-12,14,142
7306,1575,2006-08-27,15,127
13850,559,2006-04-24,6,252
15506,1049,2006-06-08,10,207
31638,577,2005-08-13,5,506
7878,1216,2006-04-06,10,270
14635,1247,2006-08-04,12,150
33060,921,2006-03-30,8,277
14858,697,2005-09-27,8,461
39306,1332,2006-11-13,13,49
17235,1277,2006-07-24,11,161
34317,883,2006-07-25,11,160
4928,1163,2005-07-18,8,532
37414,555,2006-11-09,7,53
39422,411,2006-06-20,5,195
6966,590,2006-09-27,8,96
25108,662,2006-04-20,8,256
28671,788,2006-04-11,8,265
14101,795,2006-06-21,10,194
5644,1418,2006-10-02,14,91
18492,691,2006-08-21,6,133
3029,1221,2005-10-22,13,436
26709,1165,2006-09-15,12,108
28817,1283,2006-09-20,14,103
31781,686,2006-11-17,8,45
2736,1697,2006-09-12,16,111
20616,589,2006-12-26,7,6
2947,988,2005-11-16,10,411
32463,1427,2006-11-20,14,42
21394,1113,2006-09-21,10,102
6527,1142,2006-09-29,12,94
37341,473,2006-08-17,7,137
24402,849,2006-10-30,11,63
10716,566,2005-11-20,7,407
31814,1078,2006-06-26,12,189
10863,876,2006-04-29,9,247
31723,867,2006-06-05,8,210
22174,1165,2006-08-03,12,151
10518,1409,2006-07-01,13,184
1824,559,2006-03-15,7,292
23474,1039,2006-03-31,13,276
19922,873,2006-04-15,9,261
27908,1673,2006-07-30,14,155
11795,1850,2006-09-21,15,102
27372,458,2005-06-18,6,562
15630,813,2006-01-10,10,356
27712,547,2006-05-04,8,242
17771,1224,2006-06-30,11,185
152,1283,2006-11-30,12,32
8522,1141,2006-08-22,13,132
33100,962,2006-02-27,10,308
28948,1380,2006-08-11,15,143
17023,1389,2006-10-21,15,72
4475,551,2006-07-19,6,166
38560,1384,2006-11-13,15,49
25748,855,2006-07-11,10,174
16007,1613,2006-09-10,18,113
36120,856,2006-09-06,10,117
13436,782,2006-06-21,5,194
27544,593,2006-03-28,7,279
13711,1021,2006-09-30,12,93
37781,635,2006-09-24,8,99
10500,762,2006-03-16,9,291
20849,1535,2006-12-24,13,8
12368,1193,2006-08-18,16,136
6354,740,2006-07-24,7,161
24949,1671,2006-10-02,11,91
19622,726,2006-07-08,9,177
23953,1610,2006-11-21,15,41
16669,577,2006-08-31,8,123
26568,1743,2006-08-10,18,144
18897,847,2006-12-23,7,9
21509,371,2006-07-10,7,175
17258,1165,2006-10-14,13,79
12707,793,2006-08-23,9,131
1322,978,2006-07-27,11,158
26322,328,2006-07-05,8,180
31924,795,2006-09-09,9,114
25290,1013,2006-12-29,11,3
35537,814,2006-10-01,10,92
22150,915,2006-08-28,11,126
36855,897,2006-07-26,13,159
24878,1394,2006-09-20,12,103
35498,684,2006-09-01,7,122
14676,234,2006-06-27,4,188
20586,915,2006-10-22,12,71
9343,1030,2006-07-18,8,167
4034,1024,2006-06-26,9,189
9304,605,2006-03-04,10,303
32401,1071,2005-08-30,8,489
30094,1154,2006-10-24,10,69
28297,480,2006-04-15,6,261
27804,1464,2006-11-27,15,35
24379,954,2006-08-27,9,127
18543,955,2006-12-24,7,8
29492,905,2006-07-11,11,174
7980,1251,2005-07-31,10,519
16095,320,2005-11-30,3,397
39425,2014,2006-10-10,18,83
14333,1979,2006-09-14,19,109
13796,1301,2006-04-19,10,257
26503,1079,2006-10-13,11,80
33715,901,2006-04-12,12,264
26746,997,2006-09-01,10,122
23895,1090,2006-09-18,13,105
25888,953,2006-10-03,12,90
5585,291,2005-08-19,5,500
37133,1262,2006-10-05,11,88
12451,944,2006-09-12,11,111
1551,1611,2006-06-16,18,199
23826,430,2006-09-08,7,115
